"","edge","mean","pattern"
"443",0.531979,0.081281,7.432938
"444",0.627319,0.070598,-11.335153
"445",0.622843,0.129336,14.280924
"446",0.685698,0.144597,18.995687
"447",0.598057,0.12768,-4.518756
"448",0.886387,0.09699,2.497569
"449",0.670898,0.107583,-6.694146
"450",0.505636,0.110806,8.9774
"451",0.619229,0.174022,46.831009
"452",0.576823,0.088631,8.389357
"453",0.574621,0.115388,-28.412959
"454",0.606058,0.1123,21.709413
"455",0.602699,0.139276,27.424737
"456",0.630173,0.105601,-10.589169
"457",0.65438,0.11322,-14.708351
"458",0.567051,0.120608,1.881398
"459",0.681348,0.103998,4.366187
"460",0.596063,0.118452,-28.064486
"461",0.502858,0.103797,-14.310514
"462",0.519868,0.093067,8.818255
"463",0.676625,0.114515,21.478828
"464",0.573071,0.127168,-36.628034
"465",0.537359,0.081165,-18.920054
"466",0.603547,0.110157,-7.250422
"467",0.711458,0.119855,5.873889
"468",0.640334,0.112285,-6.251655
"469",0.556668,0.150283,-36.100063
"470",0.678021,0.102687,-19.329039
"471",0.69571,0.124533,6.621517
"472",0.543984,0.092566,0.840933
"473",0.685182,0.110199,10.238381
"474",0.625387,0.127909,-2.220161
"475",0.676392,0.110625,7.966582
"476",0.574928,0.147315,-14.186802
"477",0.567965,0.119527,-22.679769
"478",0.638511,0.136237,-0.991252
"479",0.486031,0.160187,30.556509
"480",0.614888,0.107786,-12.976648
"481",0.623644,0.107835,5.371616
"482",0.628677,0.094821,13.690856
"483",0.537739,0.187063,21.481465
"484",0.522569,0.181628,17.654657
"485",0.64315,0.101698,-18.391289
"486",0.640402,0.112543,8.83396
"487",0.5527,0.128158,-15.937592
"488",0.583787,0.131223,2.865184
"489",0.646969,0.1171,-0.586705
"490",0.628331,0.126491,-6.634348
"491",0.647686,0.132494,11.655906
"492",0.696809,0.120574,6.132111
"493",0.533706,0.168646,-18.698023
"494",0.668001,0.121582,-2.396526
"495",0.573078,0.122629,-2.572345
"496",0.614882,0.137176,-30.116704
"497",0.689514,0.087167,-5.342218
"498",0.595314,0.082526,15.781953
"499",0.879176,0.105238,-3.339169
"500",0.633972,0.12198,-11.728446
"501",0.630711,0.108656,18.031135
"502",0.593404,0.116758,-22.223887
"503",0.619837,0.094092,7.532952
"504",0.696805,0.139282,5.557385
"505",0.554122,0.164577,-52.62441
"506",0.661992,0.105369,7.136383
"507",0.542982,0.113033,-18.513059
"508",0.63623,0.125862,11.390469
"509",0.641515,0.089283,-12.965828
"510",0.629236,0.162314,-0.970182
"511",0.51923,0.091216,-12.204779
"512",0.805156,0.166803,5.482515
"513",0.834378,0.075369,-3.243773
"514",0.556088,0.140482,-8.525251
"515",0.895268,0.091572,6.863195
"516",0.599789,0.131805,24.96203
"517",0.614893,0.104719,0.132803
"518",0.527897,0.119882,5.299311
"519",0.592297,0.104487,-2.823796
"520",0.66414,0.176523,-33.989268
"521",0.668086,0.167261,5.355183
"522",0.854817,0.099864,-11.259729
"523",0.681048,0.110397,1.966576
"524",0.578603,0.22831,46.000693
"525",0.651429,0.144449,29.069696
"526",0.599396,0.123892,-8.260702
"527",0.810506,0.103635,-6.358524
"528",0.599111,0.121468,-3.759304
"529",0.57586,0.184777,-9.876727
"530",0.592735,0.133562,-10.999952
"531",0.58135,0.111207,21.840091
"532",0.618362,0.101588,-10.557474
"533",0.772243,0.117521,7.26285
"534",0.602109,0.096566,-17.567881
"535",0.787877,0.108381,21.744865
"536",0.624053,0.096782,0.163115
"537",0.489492,0.156344,-12.734073
"538",0.638108,0.118711,16.185614
"539",0.705872,0.100769,6.35646
"540",0.660105,0.112656,16.173541
"541",0.612444,0.130301,-5.885424
"542",0.53193,0.087176,-8.32594
"543",0.622621,0.101524,-7.491507
"544",0.590709,0.10815,-9.577232
"545",0.776201,0.089597,-8.830177
"546",0.779343,0.080105,1.513851
"547",0.628316,0.107249,-2.376442
"548",0.530385,0.133982,-4.307323
"549",0.693753,0.103321,-20.296983
"550",0.679442,0.138975,-3.619293
"551",0.767166,0.123911,-7.320038
"552",0.797265,0.135502,-1.582427
"553",0.612241,0.105834,2.420611
"554",0.665965,0.115986,6.67479
"555",0.633272,0.090135,3.544027
"556",0.603871,0.114285,4.396182
"557",0.676724,0.113253,5.011282
"558",0.55706,0.113457,-9.540933
"559",0.698737,0.159558,3.443184
"560",0.595788,0.156314,-44.661449
"561",0.683667,0.119106,-2.011191
"562",0.663628,0.104808,-5.996414
"563",0.571515,0.131482,31.560273
"564",0.597397,0.100661,0.222583
"565",0.636552,0.116875,11.456513
"566",0.635997,0.115383,3.746872
"567",0.481358,0.145925,-7.135978
"568",0.679549,0.181718,3.00062
"569",0.627319,0.134981,3.014097
"570",0.70463,0.1226,13.457141
"571",0.809232,0.141987,-0.681966
"572",0.561786,0.155164,2.822343
"573",0.651595,0.185389,16.833423
"574",0.61586,0.099942,-8.069001
"575",0.626504,0.084435,-8.049058
"576",0.551325,0.092348,-9.844531
"577",0.665209,0.112138,-6.569905
"578",0.604872,0.13176,-19.13845
"579",0.617339,0.139371,11.404539
"580",0.669008,0.162401,-4.129525
"581",0.866068,0.129296,1.926995
"582",0.49838,0.146548,-43.402549
"583",0.569429,0.129185,27.747806
"584",0.551163,0.128311,-12.515079
"585",0.685153,0.100447,0.354577
"586",0.552477,0.112329,-16.262144
"587",0.580538,0.092521,15.720838
"588",0.601178,0.095665,10.565221
"589",0.649432,0.095934,-7.946701
"590",0.597481,0.140482,-17.992226
"591",0.764164,0.094909,5.739326
"592",0.56905,0.101313,10.56014
"593",0.464032,0.093177,0.743706
"594",0.593601,0.138317,36.113087
"595",0.614434,0.178633,62.820398
"596",0.570419,0.132542,17.672439
"597",0.568303,0.094265,6.24704
"598",0.616352,0.124156,-15.706564
"599",0.599183,0.097417,-14.617118
"600",0.668883,0.123828,7.977746
"601",0.579673,0.12679,-24.221192
"602",0.563252,0.140832,-33.377268
"603",0.740937,0.119666,3.900355
"604",0.706034,0.101791,2.963977
"605",0.601796,0.104592,14.412204
"606",0.688651,0.114435,9.545051
"607",0.562878,0.079465,0.258535
"608",0.585125,0.133785,-19.840938
"609",0.677299,0.110233,-1.995627
"610",0.832409,0.086136,3.399654
"611",0.567178,0.14361,7.296182
"612",0.809718,0.098564,-3.889277
"613",0.650816,0.098526,15.934012
"614",0.625522,0.118142,-12.019051
"615",0.817486,0.125484,-6.982559
"616",0.723978,0.15152,36.11145
"617",0.722148,0.093455,-19.138397
"618",0.64921,0.104539,16.142284
"619",0.610201,0.105404,13.19441
"620",0.547242,0.113405,10.279168
"621",0.580101,0.104978,-15.752928
"622",0.544415,0.144863,-33.173582
"623",0.605341,0.102642,-13.552265
"624",0.653573,0.090117,-20.854328
"625",0.681126,0.122818,12.939545
"626",0.615984,0.108474,-14.111347
"627",0.560619,0.09035,8.149203
"628",0.629438,0.141734,-25.493121
"629",0.62391,0.103356,-16.811719
"630",0.959689,0.097643,12.198678
"631",0.619222,0.123153,-6.862839
"632",0.718936,0.097726,-19.783183
"633",0.622672,0.133079,18.776177
"634",0.617017,0.153059,-13.510522
"635",0.711608,0.116428,2.423076
"636",0.666201,0.121856,5.804072
"637",0.621368,0.103915,13.993405
"638",0.648113,0.120889,-12.961755
"639",0.555266,0.135548,-34.78177
"640",0.70536,0.112251,5.463035
"641",0.686631,0.127687,-4.742036
"642",0.866755,0.111493,-0.757458
"643",0.595074,0.132711,-26.704055
"644",0.493148,0.150016,10.407398
"645",0.557819,0.141653,23.04735
"646",0.623612,0.103759,3.171168
"647",0.650989,0.098302,9.20922
"648",0.620229,0.102106,23.518757
"649",0.555594,0.097122,-12.505459
"650",0.550402,0.127535,-14.444083
"651",0.584761,0.114693,16.496314
"652",0.684425,0.100782,-7.682392
"653",0.672048,0.101877,-4.662923
"654",0.569458,0.124933,-19.655833
"655",0.609293,0.124439,4.039385
"656",0.569,0.142383,21.469462
"657",0.614977,0.096979,5.439553
"658",0.640648,0.10102,-5.93465
"659",0.512713,0.177327,52.534121
"660",0.588829,0.101452,-12.020049
"661",0.656499,0.135283,9.840421
"662",0.604475,0.087565,-6.60837
"663",0.573459,0.141296,22.6924
"664",0.570529,0.097762,-10.027874
"665",0.640351,0.094994,14.857759
"666",0.607374,0.089743,1.618724
"667",0.652763,0.11783,-10.736991
"668",0.604145,0.114971,12.395006
"669",0.585491,0.11456,27.541428
"670",0.567927,0.107572,-19.148933
"671",0.502427,0.167582,-30.055458
"672",0.61357,0.075766,-22.629893
"673",0.501289,0.082821,-2.931233
"674",0.739945,0.126331,-10.060276
"675",0.60093,0.096415,-5.209187
"676",0.609389,0.117766,-1.810731
"677",0.650479,0.158706,-3.445277
"678",0.60218,0.109857,-9.48171
"679",0.569911,0.109909,18.240452
"680",0.657111,0.093994,-4.803064
"681",0.558048,0.149223,-2.917676
"682",0.652813,0.148639,-15.906185
"683",0.632494,0.149111,-31.266233
"684",0.555623,0.130747,25.631529
"685",0.643187,0.198804,32.886785
"686",0.582656,0.145143,19.654629
"687",0.583303,0.155929,18.354711
"688",0.687032,0.09633,-2.341317
"689",0.558616,0.154747,8.094068
"690",0.593715,0.089218,-12.451329
"691",0.574869,0.121709,-24.658941
"692",0.754982,0.092126,-3.991724
"693",0.591744,0.097256,-11.818489
"694",0.521947,0.109679,23.109767
"695",0.576194,0.137159,55.724612
"696",0.580368,0.10049,-3.475142
"697",0.643073,0.101148,-14.183891
"698",0.635123,0.165667,-51.327715
"699",0.561561,0.094748,17.511484
"700",0.580826,0.119977,11.824384
"701",0.572607,0.112598,-3.869046
"702",0.650364,0.089016,-2.769314
"703",0.664545,0.135734,5.165713
"704",0.669817,0.099939,2.458118
"705",0.614809,0.106219,1.085495
"706",0.571152,0.105685,2.824305
"707",0.565929,0.112642,30.05692
"708",0.533398,0.140633,-27.377055
"709",0.626392,0.097192,-8.417635
"710",0.701085,0.139984,-28.208825
"711",0.786513,0.116422,-1.986681
"712",0.58865,0.127546,-21.637291
"713",0.589291,0.122097,-28.287726
"714",0.520993,0.117683,-6.066212
"715",0.612711,0.118125,-1.612964
"716",0.565742,0.143398,16.457626
"717",0.540233,0.136319,24.441061
"718",0.63414,0.101393,-4.518125
"719",0.581173,0.166814,23.124245
"720",0.528323,0.13822,-5.133971
"721",0.866618,0.111718,-5.559358
"722",0.772452,0.09829,5.23876
"723",0.660078,0.129261,13.290833
"724",0.573349,0.135512,-13.382499
"725",0.519353,0.176993,-60.738432
"726",0.609719,0.169623,21.505755
"727",0.514858,0.128554,14.630266
"728",0.58574,0.111845,0.832719
"729",0.715728,0.126306,-1.277512
"730",0.577169,0.07899,-11.629173
"731",0.621946,0.103196,-9.815664
"732",0.586658,0.140369,18.956548
"733",0.604165,0.107689,2.469531
"734",0.505245,0.141435,34.648661
"735",0.600147,0.134775,-24.115833
"736",0.655236,0.110999,8.476252
"737",0.629229,0.125314,-16.436187
"738",0.596863,0.079956,8.696034
"739",0.563607,0.149976,56.978848
"740",0.605671,0.09933,8.990998
"741",0.575054,0.183427,18.57526
"742",0.610513,0.118146,12.112555
"743",0.630996,0.122155,-0.362284
"744",0.665252,0.136104,-27.460865
